dataset,trial,error_type,intensity,features,model,accuracy,f1_macro,f1_weighted
winequality-red.csv,11,NNAR,0.5,target,LinearSVM,0.559375,0.2061487434621763,0.510615193264447
winequality-red.csv,11,NNAR,0.5,alcohol,LinearSVM,0.003125,0.0020855057351407717,0.0062043795620437955
winequality-red.csv,11,NNAR,0.5,target,KNN,0.3625,0.1955608737413527,0.38745820697395833
winequality-red.csv,11,NNAR,0.5,alcohol,KNN,0.1125,0.06506918176837183,0.17661893666964706
winequality-red.csv,11,NCAR,0.1,target,RF,0.671875,0.3863628701522255,0.6612216956997692
winequality-red.csv,11,NCAR,0.1,alcohol,RF,0.63125,0.3033212866693646,0.6295469155101163
winequality-red.csv,11,NCAR,0.1,target,LinearSVM,0.5625,0.20598069225335527,0.5104120555686367
winequality-red.csv,11,NCAR,0.1,alcohol,LinearSVM,0.5625,0.20597277119016252,0.5104578392621871
winequality-red.csv,11,NCAR,0.1,target,KNN,0.475,0.3015074122340558,0.46201219124013243
winequality-red.csv,11,NCAR,0.1,alcohol,KNN,0.453125,0.24713685354069584,0.44445029517710627
winequality-red.csv,11,NCAR,0.2,target,RF,0.6125,0.3352699150184099,0.6039094190690678
winequality-red.csv,11,NCAR,0.2,alcohol,RF,0.525,0.2352630850444899,0.5619391557106509
winequality-red.csv,11,NCAR,0.2,target,LinearSVM,0.55,0.20101654846335695,0.4989397163120568
winequality-red.csv,11,NCAR,0.2,alcohol,LinearSVM,0.540625,0.2176957739617586,0.5221014492753623
winequality-red.csv,11,NCAR,0.2,target,KNN,0.4875,0.22288777299537701,0.48081480153036826
winequality-red.csv,11,NCAR,0.2,alcohol,KNN,0.421875,0.18849712379124142,0.44862695107180406
winequality-red.csv,11,NCAR,0.3,target,RF,0.603125,0.3371132710755352,0.6017474271012007
winequality-red.csv,11,NCAR,0.3,alcohol,RF,0.371875,0.24216188654789436,0.4588379977613711
winequality-red.csv,11,NCAR,0.3,target,LinearSVM,0.553125,0.20260853187682457,0.5024625670967134
winequality-red.csv,11,NCAR,0.3,alcohol,LinearSVM,0.271875,0.1250175528927167,0.34956858890345127
winequality-red.csv,11,NCAR,0.3,target,KNN,0.409375,0.20104999413850966,0.4236596433764285
winequality-red.csv,11,NCAR,0.3,alcohol,KNN,0.33125,0.1656017737449273,0.3897806615065432
winequality-red.csv,11,NCAR,0.5,target,RF,0.496875,0.25407898553059843,0.5173644500660629
winequality-red.csv,11,NCAR,0.5,alcohol,RF,0.059375,0.05274647172301756,0.10542821606254442
winequality-red.csv,11,NCAR,0.5,target,LinearSVM,0.5625,0.21991500562929134,0.5190547547690404
winequality-red.csv,11,NCAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,11,NCAR,0.5,target,KNN,0.303125,0.1747975997975998,0.35030092420717424
winequality-red.csv,11,NCAR,0.5,alcohol,KNN,0.11875,0.09172874463103255,0.18112390198874745
winequality-red.csv,11,NAR,0.1,target,RF,0.64375,0.3095678425722058,0.637279179894056
winequality-red.csv,11,NAR,0.1,alcohol,RF,0.628125,0.2850955470339017,0.6309141383080498
winequality-red.csv,11,NAR,0.1,target,LinearSVM,0.565625,0.20747336556983922,0.5143029838424342
winequality-red.csv,11,NAR,0.1,alcohol,LinearSVM,0.55,0.20177489177489175,0.500077922077922
winequality-red.csv,11,NAR,0.1,target,KNN,0.453125,0.1820018636282479,0.44658086840812566
winequality-red.csv,11,NAR,0.1,alcohol,KNN,0.478125,0.16893968497887052,0.4760866582514681
winequality-red.csv,11,NAR,0.2,target,RF,0.621875,0.3058993917852439,0.6212923440898032
winequality-red.csv,11,NAR,0.2,alcohol,RF,0.56875,0.2730368157863217,0.6017876392382322
winequality-red.csv,11,NAR,0.2,target,LinearSVM,0.565625,0.20649426099517956,0.5124758584954543
winequality-red.csv,11,NAR,0.2,alcohol,LinearSVM,0.534375,0.17381979828038857,0.48961743470211283
winequality-red.csv,11,NAR,0.2,target,KNN,0.459375,0.20792080934938076,0.4633285637973138
winequality-red.csv,11,NAR,0.2,alcohol,KNN,0.371875,0.16285898277077104,0.40454242302738697
winequality-red.csv,11,NAR,0.3,target,RF,0.59375,0.32943854110418014,0.6099867283865482
winequality-red.csv,11,NAR,0.3,alcohol,RF,0.340625,0.21144970150583622,0.43811959814666307
winequality-red.csv,11,NAR,0.3,target,LinearSVM,0.56875,0.20762027642562508,0.5148988329130256
winequality-red.csv,11,NAR,0.3,alcohol,LinearSVM,0.2125,0.08749452984609082,0.25917682330704556
winequality-red.csv,11,NAR,0.3,target,KNN,0.434375,0.19988481946507777,0.4592248884136569
winequality-red.csv,11,NAR,0.3,alcohol,KNN,0.315625,0.14650883868256329,0.3875973997626939
winequality-red.csv,11,NAR,0.5,target,RF,0.45,0.22506392235392295,0.5011516449610169
winequality-red.csv,11,NAR,0.5,alcohol,RF,0.059375,0.04765638530195701,0.10843164835536181
winequality-red.csv,11,NAR,0.5,target,LinearSVM,0.509375,0.21353022826882673,0.4810843957673769
winequality-red.csv,11,NAR,0.5,alcohol,LinearSVM,0.003125,0.0020855057351407717,0.0062043795620437955
winequality-red.csv,11,NAR,0.5,target,KNN,0.2875,0.12905480693993018,0.3429043013422415
winequality-red.csv,11,NAR,0.5,alcohol,KNN,0.09375,0.05241931326159237,0.15044094805552277
winequality-red.csv,12,NNAR,0.1,target,RF,0.609375,0.29364919652689436,0.5969741888806637
winequality-red.csv,12,NNAR,0.1,alcohol,RF,0.628125,0.2637246351532066,0.6252421652421651
winequality-red.csv,12,NNAR,0.1,target,LinearSVM,0.56875,0.20634732712965373,0.5124310373404684
winequality-red.csv,12,NNAR,0.1,alcohol,LinearSVM,0.58125,0.21174294960702725,0.5256588072122053
winequality-red.csv,12,NNAR,0.1,target,KNN,0.503125,0.21559507318339785,0.4804742690933649
winequality-red.csv,12,NNAR,0.1,alcohol,KNN,0.496875,0.1958457648588857,0.47916068122346733
winequality-red.csv,12,NNAR,0.2,target,RF,0.61875,0.307516864760681,0.6055316415033729
winequality-red.csv,12,NNAR,0.2,alcohol,RF,0.540625,0.2636154461784714,0.5651190476190476
winequality-red.csv,12,NNAR,0.2,target,LinearSVM,0.56875,0.20609489022240143,0.5118201655558454
winequality-red.csv,12,NNAR,0.2,alcohol,LinearSVM,0.565625,0.18200442170376754,0.5139600478760047
winequality-red.csv,12,NNAR,0.2,target,KNN,0.525,0.2581157686035735,0.5144376209833528
winequality-red.csv,12,NNAR,0.2,alcohol,KNN,0.48125,0.22741035733686668,0.5058603166563879
winequality-red.csv,12,NNAR,0.3,target,RF,0.540625,0.2978020428036296,0.5408228847345397
winequality-red.csv,12,NNAR,0.3,alcohol,RF,0.315625,0.15779256876817851,0.40027716975887706
winequality-red.csv,12,NNAR,0.3,target,LinearSVM,0.56875,0.2070242611449757,0.5138549264179086
winequality-red.csv,12,NNAR,0.3,alcohol,LinearSVM,0.2625,0.09913720182710202,0.29275926239215017
winequality-red.csv,12,NNAR,0.3,target,KNN,0.45,0.2163333039915667,0.451226867053824
winequality-red.csv,12,NNAR,0.3,alcohol,KNN,0.334375,0.13735994397759105,0.38114583333333335
winequality-red.csv,12,NNAR,0.5,target,RF,0.4875,0.2762985826173574,0.5126388547168468
winequality-red.csv,12,NNAR,0.5,alcohol,RF,0.084375,0.06084744748339218,0.15053414327607878
winequality-red.csv,12,NNAR,0.5,target,LinearSVM,0.54375,0.22306756261980143,0.5057625831879563
winequality-red.csv,12,NNAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,12,NNAR,0.5,target,KNN,0.359375,0.18249412778565408,0.38912427825041196
winequality-red.csv,12,NNAR,0.5,alcohol,KNN,0.13125,0.09650040918858123,0.19867157583555434
winequality-red.csv,12,NCAR,0.1,target,RF,0.621875,0.382134643417895,0.6154377077488549
winequality-red.csv,12,NCAR,0.1,alcohol,RF,0.59375,0.3306455825121411,0.591806429481615
winequality-red.csv,12,NCAR,0.1,target,LinearSVM,0.571875,0.20760856703348715,0.5155129570465034
winequality-red.csv,12,NCAR,0.1,alcohol,LinearSVM,0.575,0.20841827462507312,0.5176089223913147
winequality-red.csv,12,NCAR,0.1,target,KNN,0.475,0.21964146373595192,0.4627572735840452
winequality-red.csv,12,NCAR,0.1,alcohol,KNN,0.45625,0.18002960443436633,0.4552882495590828
winequality-red.csv,12,NCAR,0.2,target,RF,0.628125,0.3533793236489433,0.623076607432048
winequality-red.csv,12,NCAR,0.2,alcohol,RF,0.525,0.22841290780299087,0.5576916660200202
winequality-red.csv,12,NCAR,0.2,target,LinearSVM,0.565625,0.205309036405948,0.5098343391314637
winequality-red.csv,12,NCAR,0.2,alcohol,LinearSVM,0.578125,0.20993392626233953,0.5213093717475636
winequality-red.csv,12,NCAR,0.2,target,KNN,0.459375,0.19504010810725872,0.4420617766988002
winequality-red.csv,12,NCAR,0.2,alcohol,KNN,0.4,0.1643820755319013,0.4139786026981149
winequality-red.csv,12,NCAR,0.3,target,RF,0.54375,0.3144711374808133,0.5450957296642982
winequality-red.csv,12,NCAR,0.3,alcohol,RF,0.30625,0.19809126623777012,0.39483659430038454
winequality-red.csv,12,NCAR,0.3,target,LinearSVM,0.559375,0.20192550505050502,0.5016524621212122
winequality-red.csv,12,NCAR,0.3,alcohol,LinearSVM,0.278125,0.11312949405577521,0.3303804695350324
winequality-red.csv,12,NCAR,0.3,target,KNN,0.459375,0.2520201998824995,0.46854568837091704
winequality-red.csv,12,NCAR,0.3,alcohol,KNN,0.353125,0.1770900719283252,0.41348512849163155
winequality-red.csv,12,NCAR,0.5,target,RF,0.48125,0.287783369897191,0.4981060459414118
winequality-red.csv,12,NCAR,0.5,alcohol,RF,0.084375,0.07674811610188578,0.14687373463781914
winequality-red.csv,12,NCAR,0.5,target,LinearSVM,0.553125,0.2516046916046916,0.5323678543678544
winequality-red.csv,12,NCAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,12,NCAR,0.5,target,KNN,0.396875,0.21001283640482424,0.42916391920108
winequality-red.csv,12,NCAR,0.5,alcohol,KNN,0.1625,0.0960422751336745,0.23988785945173943
winequality-red.csv,12,NAR,0.1,target,RF,0.63125,0.31743648019379994,0.6236496830628709
winequality-red.csv,12,NAR,0.1,alcohol,RF,0.625,0.28294088503426057,0.6265430115436141
winequality-red.csv,12,NAR,0.1,target,LinearSVM,0.584375,0.2196794575435352,0.5316111881645862
winequality-red.csv,12,NAR,0.1,alcohol,LinearSVM,0.58125,0.21100230233071562,0.5240337307219226
winequality-red.csv,12,NAR,0.1,target,KNN,0.50625,0.2508662785574797,0.49706403417369016
winequality-red.csv,12,NAR,0.1,alcohol,KNN,0.509375,0.19210385041854072,0.5060997626186906
winequality-red.csv,12,NAR,0.2,target,RF,0.615625,0.2590679393599102,0.6073413812464908
winequality-red.csv,12,NAR,0.2,alcohol,RF,0.546875,0.21565288775766717,0.578278579059829
winequality-red.csv,12,NAR,0.2,target,LinearSVM,0.559375,0.20322646743584893,0.5046245507849442
winequality-red.csv,12,NAR,0.2,alcohol,LinearSVM,0.58125,0.21077298104898956,0.523211842415664
winequality-red.csv,12,NAR,0.2,target,KNN,0.425,0.1740177485580802,0.42975713133210514
winequality-red.csv,12,NAR,0.2,alcohol,KNN,0.396875,0.15432059181606117,0.42064999976766015
winequality-red.csv,12,NAR,0.3,target,RF,0.565625,0.280835199933632,0.5624918336236934
winequality-red.csv,12,NAR,0.3,alcohol,RF,0.34375,0.177318980069697,0.427862363926128
winequality-red.csv,12,NAR,0.3,target,LinearSVM,0.559375,0.2142854781621083,0.5058679313447003
winequality-red.csv,12,NAR,0.3,alcohol,LinearSVM,0.24375,0.11229697305278699,0.30273901808785536
winequality-red.csv,12,NAR,0.3,target,KNN,0.421875,0.2013436524149622,0.44559170797240305
winequality-red.csv,12,NAR,0.3,alcohol,KNN,0.31875,0.15875518354502952,0.3859743377327243
winequality-red.csv,12,NAR,0.5,target,RF,0.43125,0.23526137475659598,0.4710375414107806
winequality-red.csv,12,NAR,0.5,alcohol,RF,0.06875,0.09767632003033463,0.12238565266849939
winequality-red.csv,12,NAR,0.5,target,LinearSVM,0.55,0.17040991956162843,0.4943164494713548
winequality-red.csv,12,NAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,12,NAR,0.5,target,KNN,0.246875,0.11856202073067006,0.2959801653097987
winequality-red.csv,12,NAR,0.5,alcohol,KNN,0.078125,0.05036915785754795,0.12452752675275894
winequality-red.csv,13,NNAR,0.1,target,RF,0.684375,0.33829982221875693,0.667762035505507
winequality-red.csv,13,NNAR,0.1,alcohol,RF,0.64375,0.2745107005670386,0.6394392872385829
winequality-red.csv,13,NNAR,0.1,target,LinearSVM,0.60625,0.22128142321038827,0.5493028404540958
winequality-red.csv,13,NNAR,0.1,alcohol,LinearSVM,0.596875,0.2173882286361064,0.5398238539898133
winequality-red.csv,13,NNAR,0.1,target,KNN,0.484375,0.2263005743377208,0.4652087570513067
winequality-red.csv,13,NNAR,0.1,alcohol,KNN,0.465625,0.1887321261971402,0.4525483140077303
winequality-red.csv,13,NNAR,0.2,target,RF,0.625,0.314098897052501,0.6161871872259196
winequality-red.csv,13,NNAR,0.2,alcohol,RF,0.515625,0.23001329455643255,0.5446887747006057
winequality-red.csv,13,NNAR,0.2,target,LinearSVM,0.60625,0.2207035836738528,0.547900521347048
winequality-red.csv,13,NNAR,0.2,alcohol,LinearSVM,0.59375,0.18599797365754814,0.5386276595744681
winequality-red.csv,13,NNAR,0.2,target,KNN,0.45625,0.19724218694128584,0.4318240452692555
winequality-red.csv,13,NNAR,0.2,alcohol,KNN,0.43125,0.19045011687263505,0.4405866626311541
winequality-red.csv,13,NNAR,0.3,target,RF,0.590625,0.2874009460965983,0.5873818132513785
winequality-red.csv,13,NNAR,0.3,alcohol,RF,0.3875,0.2128808117900411,0.47248292147578186
winequality-red.csv,13,NNAR,0.3,target,LinearSVM,0.590625,0.21561498162483383,0.5351630307295332
winequality-red.csv,13,NNAR,0.3,alcohol,LinearSVM,0.3375,0.1390110243159141,0.4044207415022811
winequality-red.csv,13,NNAR,0.3,target,KNN,0.46875,0.23757101138327671,0.4694454697836582
winequality-red.csv,13,NNAR,0.3,alcohol,KNN,0.340625,0.17405044022191732,0.3994736767901029
winequality-red.csv,13,NNAR,0.5,target,RF,0.453125,0.27120966127516344,0.4857644148064454
winequality-red.csv,13,NNAR,0.5,alcohol,RF,0.0625,0.05841035841035841,0.10493789243789245
winequality-red.csv,13,NNAR,0.5,target,LinearSVM,0.55,0.2019521495983215,0.5002363401383338
winequality-red.csv,13,NNAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,13,NNAR,0.5,target,KNN,0.353125,0.20362754421666454,0.3876598506133869
winequality-red.csv,13,NNAR,0.5,alcohol,KNN,0.103125,0.09340945187170037,0.15999745751465894
winequality-red.csv,13,NCAR,0.1,target,RF,0.68125,0.3380968504643416,0.6661007457827245
winequality-red.csv,13,NCAR,0.1,alcohol,RF,0.678125,0.29294709255167284,0.6720554412939734
winequality-red.csv,13,NCAR,0.1,target,LinearSVM,0.6,0.2185412582322764,0.5424392190930115
winequality-red.csv,13,NCAR,0.1,alcohol,LinearSVM,0.603125,0.21964867794434725,0.5452631393587922
winequality-red.csv,13,NCAR,0.1,target,KNN,0.484375,0.2247399309827326,0.4676767449545848
winequality-red.csv,13,NCAR,0.1,alcohol,KNN,0.478125,0.19376553966764556,0.46926219403809044
winequality-red.csv,13,NCAR,0.2,target,RF,0.64375,0.3517667594826939,0.6421659606367351
winequality-red.csv,13,NCAR,0.2,alcohol,RF,0.54375,0.2589924585138922,0.5762620220122002
winequality-red.csv,13,NCAR,0.2,target,LinearSVM,0.61875,0.22539708627308266,0.5593915452613784
winequality-red.csv,13,NCAR,0.2,alcohol,LinearSVM,0.6,0.1891127098321343,0.5476822541966426
winequality-red.csv,13,NCAR,0.2,target,KNN,0.44375,0.21033931381468507,0.4382980118988775
winequality-red.csv,13,NCAR,0.2,alcohol,KNN,0.39375,0.18106599580667002,0.4253567640651276
winequality-red.csv,13,NCAR,0.3,target,RF,0.628125,0.3222332015810277,0.6402915019762846
winequality-red.csv,13,NCAR,0.3,alcohol,RF,0.38125,0.21568520245097478,0.48662359331775573
winequality-red.csv,13,NCAR,0.3,target,LinearSVM,0.615625,0.22474366825254757,0.5577794526355457
winequality-red.csv,13,NCAR,0.3,alcohol,LinearSVM,0.25,0.11495031089736107,0.33536797951735037
winequality-red.csv,13,NCAR,0.3,target,KNN,0.40625,0.21823837514270727,0.4191360617421087
winequality-red.csv,13,NCAR,0.3,alcohol,KNN,0.315625,0.17410678987496922,0.3822511986373386
winequality-red.csv,13,NCAR,0.5,target,RF,0.496875,0.253934467216715,0.528161933142776
winequality-red.csv,13,NCAR,0.5,alcohol,RF,0.10625,0.08633022170686819,0.18703755348485265
winequality-red.csv,13,NCAR,0.5,target,LinearSVM,0.584375,0.21152674785533798,0.5255555686547281
winequality-red.csv,13,NCAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,13,NCAR,0.5,target,KNN,0.3125,0.16775875318638475,0.3471459317363923
winequality-red.csv,13,NCAR,0.5,alcohol,KNN,0.146875,0.10585328020925211,0.21929121425023065
winequality-red.csv,13,NAR,0.1,target,RF,0.6625,0.2784790762542803,0.6495234217976427
winequality-red.csv,13,NAR,0.1,alcohol,RF,0.678125,0.2614479001932877,0.6742523282375681
winequality-red.csv,13,NAR,0.1,target,LinearSVM,0.615625,0.22404268896640556,0.5561843017041918
winequality-red.csv,13,NAR,0.1,alcohol,LinearSVM,0.61875,0.22544600938967138,0.5595704225352113
winequality-red.csv,13,NAR,0.1,target,KNN,0.45,0.17272283155274962,0.43080670950613936
winequality-red.csv,13,NAR,0.1,alcohol,KNN,0.4625,0.17456580210036898,0.4508594809448507
winequality-red.csv,13,NAR,0.2,target,RF,0.65625,0.27738454595597456,0.6543696033696034
winequality-red.csv,13,NAR,0.2,alcohol,RF,0.55625,0.22235725335544732,0.603267370494378
winequality-red.csv,13,NAR,0.2,target,LinearSVM,0.609375,0.22900428742544357,0.5544522346220915
winequality-red.csv,13,NAR,0.2,alcohol,LinearSVM,0.584375,0.18938681800744406,0.5350096345038231
winequality-red.csv,13,NAR,0.2,target,KNN,0.45,0.2143787485732774,0.4575700267522076
winequality-red.csv,13,NAR,0.2,alcohol,KNN,0.353125,0.14710513126383395,0.3942314670343626
winequality-red.csv,13,NAR,0.3,target,RF,0.625,0.2769257327219298,0.6370468195969261
winequality-red.csv,13,NAR,0.3,alcohol,RF,0.353125,0.182032701597919,0.4596804162021554
winequality-red.csv,13,NAR,0.3,target,LinearSVM,0.596875,0.23557655129950375,0.5460514249821632
winequality-red.csv,13,NAR,0.3,alcohol,LinearSVM,0.1625,0.09435175530066041,0.22960158150851587
winequality-red.csv,13,NAR,0.3,target,KNN,0.396875,0.18695877286959048,0.41822130142142644
winequality-red.csv,13,NAR,0.3,alcohol,KNN,0.246875,0.11506741474815686,0.31880117432326116
winequality-red.csv,13,NAR,0.5,target,RF,0.4375,0.22406134774991004,0.4862467700496107
winequality-red.csv,13,NAR,0.5,alcohol,RF,0.115625,0.08155257477644157,0.19742213999383287
winequality-red.csv,13,NAR,0.5,target,LinearSVM,0.590625,0.2505172689346948,0.5335606575317725
winequality-red.csv,13,NAR,0.5,alcohol,LinearSVM,0.0,0.0,0.0
winequality-red.csv,13,NAR,0.5,target,KNN,0.28125,0.1436433140534852,0.32750524146648013
winequality-red.csv,13,NAR,0.5,alcohol,KNN,0.128125,0.08397096972217272,0.19353445117725104
winequality-red.csv,14,NNAR,0.1,target,RF,0.646875,0.32354057902230665,0.6295246005378896
winequality-red.csv,14,NNAR,0.1,alcohol,RF,0.628125,0.29786748574474936,0.6250647582073638
winequality-red.csv,14,NNAR,0.1,target,LinearSVM,0.5375,0.19498504607689804,0.4845764884347181
winequality-red.csv,14,NNAR,0.1,alcohol,LinearSVM,0.5375,0.1953469715202567,0.4854993983152827
winequality-red.csv,14,NNAR,0.1,target,KNN,0.525,0.2749494593640239,0.5131247660533289
winequality-red.csv,14,NNAR,0.1,alcohol,KNN,0.50625,0.23178802712830918,0.505541769369559
winequality-red.csv,14,NNAR,0.2,target,RF,0.61875,0.3162917834433896,0.6146017614321417
winequality-red.csv,14,NNAR,0.2,alcohol,RF,0.53125,0.25133459132633224,0.5654147158341565
winequality-red.csv,14,NNAR,0.2,target,LinearSVM,0.54375,0.19876642404764155,0.4936501559693733
winequality-red.csv,14,NNAR,0.2,alcohol,LinearSVM,0.521875,0.1898376380862523,0.47167590517749736
winequality-red.csv,14,NNAR,0.2,target,KNN,0.515625,0.24642490891569743,0.5049660656219241
winequality-red.csv,14,NNAR,0.2,alcohol,KNN,0.453125,0.21160388962412321,0.4869985478333878
winequality-red.csv,14,NNAR,0.3,target,RF,0.571875,0.301817307777226,0.5668912983227354
winequality-red.csv,14,NNAR,0.3,alcohol,RF,0.390625,0.19718025766523975,0.45973517580365186
winequality-red.csv,14,NNAR,0.3,target,LinearSVM,0.53125,0.19171447083550627,0.4768868819039492
winequality-red.csv,14,NNAR,0.3,alcohol,LinearSVM,0.3125,0.11644862270725133,0.34247123791992634
winequality-red.csv,14,NNAR,0.3,target,KNN,0.475,0.24637294765224804,0.47059056785336306
winequality-red.csv,14,NNAR,0.3,alcohol,KNN,0.359375,0.16946991356929247,0.4080949505406027
winequality-red.csv,14,NNAR,0.5,target,RF,0.49375,0.26446655555996457,0.5102064997420738
winequality-red.csv,14,NNAR,0.5,alcohol,RF,0.078125,0.0523071105454607,0.1386969361752563
winequality-red.csv,14,NNAR,0.5,target,LinearSVM,0.503125,0.1841129389608951,0.44703036723163836
